path,label
clothes/clothes5213.jpg,clothes
clothes/clothes2242.jpg,clothes
green-glass/green-glass607.jpg,green-glass
clothes/clothes4702.jpg,clothes
clothes/clothes183.jpg,clothes
cardboard/cardboard53.jpg,cardboard
metal/metal163.jpg,metal
cardboard/cardboard789.jpg,cardboard
battery/battery867.jpg,battery
biological/biological897.jpg,biological
clothes/clothes5030.jpg,clothes
clothes/clothes2668.jpg,clothes
paper/paper622.jpg,paper
clothes/clothes1805.jpg,clothes
clothes/clothes1186.jpg,clothes
biological/biological597.jpg,biological
clothes/clothes381.jpg,clothes
clothes/clothes3472.jpg,clothes
shoes/shoes1487.jpg,shoes
shoes/shoes793.jpg,shoes
white-glass/white-glass145.jpg,white-glass
clothes/clothes741.jpg,clothes
green-glass/green-glass509.jpg,green-glass
green-glass/green-glass169.jpg,green-glass
clothes/clothes3617.jpg,clothes
paper/paper533.jpg,paper
clothes/clothes1352.jpg,clothes
white-glass/white-glass722.jpg,white-glass
paper/paper53.jpg,paper
cardboard/cardboard240.jpg,cardboard
clothes/clothes1921.jpg,clothes
clothes/clothes2062.jpg,clothes
clothes/clothes2807.jpg,clothes
brown-glass/brown-glass536.jpg,brown-glass
shoes/shoes1866.jpg,shoes
biological/biological418.jpg,biological
clothes/clothes221.jpg,clothes
shoes/shoes621.jpg,shoes
metal/metal732.jpg,metal
biological/biological21.jpg,biological
clothes/clothes3968.jpg,clothes
clothes/clothes2551.jpg,clothes
clothes/clothes1205.jpg,clothes
paper/paper346.jpg,paper
shoes/shoes807.jpg,shoes
clothes/clothes1146.jpg,clothes
clothes/clothes3236.jpg,clothes
paper/paper219.jpg,paper
trash/trash463.jpg,trash
trash/trash284.jpg,trash
clothes/clothes3808.jpg,clothes
brown-glass/brown-glass514.jpg,brown-glass
paper/paper586.jpg,paper
metal/metal613.jpg,metal
clothes/clothes450.jpg,clothes
clothes/clothes4444.jpg,clothes
shoes/shoes388.jpg,shoes
white-glass/white-glass292.jpg,white-glass
brown-glass/brown-glass298.jpg,brown-glass
shoes/shoes1911.jpg,shoes
white-glass/white-glass668.jpg,white-glass
metal/metal601.jpg,metal
paper/paper45.jpg,paper
brown-glass/brown-glass299.jpg,brown-glass
cardboard/cardboard699.jpg,cardboard
green-glass/green-glass524.jpg,green-glass
shoes/shoes428.jpg,shoes
shoes/shoes277.jpg,shoes
clothes/clothes4807.jpg,clothes
metal/metal393.jpg,metal
paper/paper844.jpg,paper
clothes/clothes2940.jpg,clothes
cardboard/cardboard324.jpg,cardboard
cardboard/cardboard810.jpg,cardboard
paper/paper808.jpg,paper
clothes/clothes4713.jpg,clothes
plastic/plastic164.jpg,plastic
clothes/clothes1872.jpg,clothes
brown-glass/brown-glass351.jpg,brown-glass
white-glass/white-glass592.jpg,white-glass
battery/battery547.jpg,battery
clothes/clothes5086.jpg,clothes
clothes/clothes5240.jpg,clothes
shoes/shoes172.jpg,shoes
brown-glass/brown-glass509.jpg,brown-glass
clothes/clothes2754.jpg,clothes
plastic/plastic814.jpg,plastic
shoes/shoes1134.jpg,shoes
trash/trash609.jpg,trash
clothes/clothes842.jpg,clothes
biological/biological781.jpg,biological
shoes/shoes918.jpg,shoes
clothes/clothes4669.jpg,clothes
white-glass/white-glass456.jpg,white-glass
clothes/clothes4519.jpg,clothes
clothes/clothes5306.jpg,clothes
paper/paper412.jpg,paper
clothes/clothes3364.jpg,clothes
clothes/clothes1536.jpg,clothes
clothes/clothes1553.jpg,clothes
biological/biological6.jpg,biological
clothes/clothes4571.jpg,clothes
battery/battery790.jpg,battery
battery/battery30.jpg,battery
brown-glass/brown-glass281.jpg,brown-glass
clothes/clothes1060.jpg,clothes
paper/paper417.jpg,paper
clothes/clothes12.jpg,clothes
clothes/clothes1387.jpg,clothes
biological/biological263.jpg,biological
clothes/clothes2783.jpg,clothes
clothes/clothes3510.jpg,clothes
clothes/clothes4728.jpg,clothes
clothes/clothes3122.jpg,clothes
clothes/clothes4521.jpg,clothes
clothes/clothes769.jpg,clothes
battery/battery849.jpg,battery
clothes/clothes4671.jpg,clothes
clothes/clothes3216.jpg,clothes
plastic/plastic777.jpg,plastic
biological/biological362.jpg,biological
cardboard/cardboard632.jpg,cardboard
battery/battery312.jpg,battery
metal/metal344.jpg,metal
clothes/clothes2010.jpg,clothes
trash/trash225.jpg,trash
paper/paper114.jpg,paper
shoes/shoes1199.jpg,shoes
clothes/clothes4095.jpg,clothes
biological/biological489.jpg,biological
shoes/shoes1741.jpg,shoes
clothes/clothes3091.jpg,clothes
metal/metal538.jpg,metal
clothes/clothes1152.jpg,clothes
paper/paper512.jpg,paper
white-glass/white-glass197.jpg,white-glass
biological/biological77.jpg,biological
trash/trash478.jpg,trash
shoes/shoes352.jpg,shoes
trash/trash630.jpg,trash
paper/paper365.jpg,paper
shoes/shoes245.jpg,shoes
trash/trash661.jpg,trash
battery/battery3.jpg,battery
paper/paper748.jpg,paper
clothes/clothes1369.jpg,clothes
clothes/clothes3111.jpg,clothes
shoes/shoes988.jpg,shoes
clothes/clothes4721.jpg,clothes
clothes/clothes4896.jpg,clothes
plastic/plastic736.jpg,plastic
trash/trash431.jpg,trash
white-glass/white-glass15.jpg,white-glass
paper/paper393.jpg,paper
trash/trash401.jpg,trash
shoes/shoes51.jpg,shoes
shoes/shoes1078.jpg,shoes
clothes/clothes750.jpg,clothes
paper/paper587.jpg,paper
biological/biological760.jpg,biological
paper/paper990.jpg,paper
metal/metal14.jpg,metal
plastic/plastic24.jpg,plastic
plastic/plastic580.jpg,plastic
metal/metal552.jpg,metal
cardboard/cardboard745.jpg,cardboard
trash/trash407.jpg,trash
clothes/clothes2760.jpg,clothes
shoes/shoes163.jpg,shoes
paper/paper986.jpg,paper
plastic/plastic17.jpg,plastic
paper/paper604.jpg,paper
cardboard/cardboard766.jpg,cardboard
clothes/clothes3012.jpg,clothes
clothes/clothes2709.jpg,clothes
shoes/shoes1175.jpg,shoes
cardboard/cardboard51.jpg,cardboard
battery/battery562.jpg,battery
plastic/plastic466.jpg,plastic
clothes/clothes5312.jpg,clothes
battery/battery585.jpg,battery
clothes/clothes3489.jpg,clothes
clothes/clothes4851.jpg,clothes
clothes/clothes5186.jpg,clothes
shoes/shoes1392.jpg,shoes
plastic/plastic584.jpg,plastic
shoes/shoes181.jpg,shoes
shoes/shoes677.jpg,shoes
biological/biological829.jpg,biological
paper/paper669.jpg,paper
white-glass/white-glass501.jpg,white-glass
shoes/shoes979.jpg,shoes
brown-glass/brown-glass590.jpg,brown-glass
shoes/shoes246.jpg,shoes
clothes/clothes984.jpg,clothes
clothes/clothes2924.jpg,clothes
biological/biological796.jpg,biological
brown-glass/brown-glass433.jpg,brown-glass
shoes/shoes141.jpg,shoes
white-glass/white-glass610.jpg,white-glass
paper/paper1020.jpg,paper
shoes/shoes1217.jpg,shoes
cardboard/cardboard194.jpg,cardboard
plastic/plastic328.jpg,plastic
cardboard/cardboard130.jpg,cardboard
plastic/plastic144.jpg,plastic
metal/metal502.jpg,metal
clothes/clothes1217.jpg,clothes
trash/trash593.jpg,trash
clothes/clothes2267.jpg,clothes
paper/paper880.jpg,paper
shoes/shoes364.jpg,shoes
plastic/plastic124.jpg,plastic
shoes/shoes726.jpg,shoes
clothes/clothes570.jpg,clothes
shoes/shoes108.jpg,shoes
clothes/clothes2391.jpg,clothes
metal/metal383.jpg,metal
paper/paper368.jpg,paper
white-glass/white-glass654.jpg,white-glass
clothes/clothes2299.jpg,clothes
battery/battery436.jpg,battery
white-glass/white-glass630.jpg,white-glass
battery/battery172.jpg,battery
trash/trash272.jpg,trash
clothes/clothes1449.jpg,clothes
clothes/clothes1754.jpg,clothes
battery/battery805.jpg,battery
clothes/clothes40.jpg,clothes
white-glass/white-glass713.jpg,white-glass
clothes/clothes1851.jpg,clothes
clothes/clothes2947.jpg,clothes
plastic/plastic683.jpg,plastic
shoes/shoes1842.jpg,shoes
trash/trash599.jpg,trash
trash/trash182.jpg,trash
clothes/clothes2441.jpg,clothes
battery/battery190.jpg,battery
trash/trash75.jpg,trash
clothes/clothes3181.jpg,clothes
shoes/shoes1137.jpg,shoes
battery/battery98.jpg,battery
white-glass/white-glass305.jpg,white-glass
biological/biological639.jpg,biological
battery/battery133.jpg,battery
white-glass/white-glass252.jpg,white-glass
shoes/shoes215.jpg,shoes
clothes/clothes2244.jpg,clothes
plastic/plastic817.jpg,plastic
clothes/clothes4299.jpg,clothes
clothes/clothes1654.jpg,clothes
paper/paper268.jpg,paper
clothes/clothes1323.jpg,clothes
clothes/clothes1900.jpg,clothes
biological/biological161.jpg,biological
biological/biological139.jpg,biological
paper/paper575.jpg,paper
white-glass/white-glass344.jpg,white-glass
clothes/clothes4698.jpg,clothes
clothes/clothes3561.jpg,clothes
clothes/clothes577.jpg,clothes
clothes/clothes1203.jpg,clothes
trash/trash525.jpg,trash
cardboard/cardboard72.jpg,cardboard
battery/battery105.jpg,battery
clothes/clothes2315.jpg,clothes
metal/metal10.jpg,metal
white-glass/white-glass688.jpg,white-glass
trash/trash558.jpg,trash
cardboard/cardboard777.jpg,cardboard
brown-glass/brown-glass389.jpg,brown-glass
clothes/clothes3263.jpg,clothes
clothes/clothes346.jpg,clothes
battery/battery537.jpg,battery
shoes/shoes1652.jpg,shoes
plastic/plastic490.jpg,plastic
battery/battery655.jpg,battery
clothes/clothes2469.jpg,clothes
clothes/clothes5008.jpg,clothes
green-glass/green-glass410.jpg,green-glass
shoes/shoes1383.jpg,shoes
metal/metal765.jpg,metal
biological/biological397.jpg,biological
biological/biological147.jpg,biological
clothes/clothes3018.jpg,clothes
clothes/clothes1306.jpg,clothes
shoes/shoes318.jpg,shoes
clothes/clothes4117.jpg,clothes
clothes/clothes387.jpg,clothes
clothes/clothes2497.jpg,clothes
biological/biological825.jpg,biological
clothes/clothes4155.jpg,clothes
cardboard/cardboard487.jpg,cardboard
shoes/shoes359.jpg,shoes
biological/biological562.jpg,biological
metal/metal151.jpg,metal
trash/trash40.jpg,trash
shoes/shoes214.jpg,shoes
shoes/shoes158.jpg,shoes
clothes/clothes3712.jpg,clothes
battery/battery148.jpg,battery
clothes/clothes4574.jpg,clothes
clothes/clothes5170.jpg,clothes
biological/biological623.jpg,biological
clothes/clothes4986.jpg,clothes
clothes/clothes4070.jpg,clothes
green-glass/green-glass406.jpg,green-glass
cardboard/cardboard436.jpg,cardboard
battery/battery340.jpg,battery
shoes/shoes714.jpg,shoes
paper/paper208.jpg,paper
paper/paper628.jpg,paper
cardboard/cardboard388.jpg,cardboard
clothes/clothes3049.jpg,clothes
cardboard/cardboard26.jpg,cardboard
clothes/clothes591.jpg,clothes
clothes/clothes1860.jpg,clothes
paper/paper535.jpg,paper
green-glass/green-glass335.jpg,green-glass
cardboard/cardboard165.jpg,cardboard
paper/paper780.jpg,paper
metal/metal31.jpg,metal
shoes/shoes78.jpg,shoes
clothes/clothes1656.jpg,clothes
trash/trash15.jpg,trash
shoes/shoes427.jpg,shoes
trash/trash6.jpg,trash
clothes/clothes143.jpg,clothes
metal/metal760.jpg,metal
biological/biological619.jpg,biological
shoes/shoes1944.jpg,shoes
white-glass/white-glass160.jpg,white-glass
clothes/clothes96.jpg,clothes
clothes/clothes505.jpg,clothes
green-glass/green-glass508.jpg,green-glass
clothes/clothes178.jpg,clothes
green-glass/green-glass222.jpg,green-glass
white-glass/white-glass575.jpg,white-glass
clothes/clothes179.jpg,clothes
brown-glass/brown-glass475.jpg,brown-glass
cardboard/cardboard347.jpg,cardboard
shoes/shoes636.jpg,shoes
cardboard/cardboard423.jpg,cardboard
metal/metal173.jpg,metal
metal/metal29.jpg,metal
clothes/clothes5091.jpg,clothes
green-glass/green-glass430.jpg,green-glass
green-glass/green-glass369.jpg,green-glass
paper/paper776.jpg,paper
cardboard/cardboard151.jpg,cardboard
biological/biological201.jpg,biological
clothes/clothes3034.jpg,clothes
paper/paper840.jpg,paper
cardboard/cardboard859.jpg,cardboard
shoes/shoes1316.jpg,shoes
biological/biological840.jpg,biological
green-glass/green-glass601.jpg,green-glass
green-glass/green-glass287.jpg,green-glass
shoes/shoes905.jpg,shoes
clothes/clothes1427.jpg,clothes
trash/trash614.jpg,trash
white-glass/white-glass218.jpg,white-glass
cardboard/cardboard233.jpg,cardboard
clothes/clothes1151.jpg,clothes
battery/battery531.jpg,battery
cardboard/cardboard326.jpg,cardboard
green-glass/green-glass572.jpg,green-glass
paper/paper749.jpg,paper
clothes/clothes1693.jpg,clothes
plastic/plastic472.jpg,plastic
shoes/shoes627.jpg,shoes
biological/biological673.jpg,biological
battery/battery634.jpg,battery
white-glass/white-glass429.jpg,white-glass
clothes/clothes1285.jpg,clothes
clothes/clothes1366.jpg,clothes
clothes/clothes379.jpg,clothes
plastic/plastic514.jpg,plastic
biological/biological652.jpg,biological
clothes/clothes3113.jpg,clothes
metal/metal271.jpg,metal
biological/biological778.jpg,biological
metal/metal358.jpg,metal
clothes/clothes3173.jpg,clothes
clothes/clothes474.jpg,clothes
shoes/shoes1868.jpg,shoes
shoes/shoes591.jpg,shoes
paper/paper290.jpg,paper
clothes/clothes4748.jpg,clothes
clothes/clothes3088.jpg,clothes
paper/paper491.jpg,paper
biological/biological181.jpg,biological
paper/paper617.jpg,paper
shoes/shoes1360.jpg,shoes
metal/metal576.jpg,metal
green-glass/green-glass179.jpg,green-glass
clothes/clothes2065.jpg,clothes
battery/battery84.jpg,battery
clothes/clothes129.jpg,clothes
paper/paper616.jpg,paper
metal/metal235.jpg,metal
biological/biological209.jpg,biological
paper/paper381.jpg,paper
shoes/shoes1248.jpg,shoes
battery/battery296.jpg,battery
clothes/clothes2537.jpg,clothes
battery/battery12.jpg,battery
trash/trash227.jpg,trash
clothes/clothes365.jpg,clothes
clothes/clothes197.jpg,clothes
clothes/clothes4635.jpg,clothes
clothes/clothes2137.jpg,clothes
paper/paper283.jpg,paper
trash/trash471.jpg,trash
metal/metal90.jpg,metal
metal/metal4.jpg,metal
metal/metal224.jpg,metal
clothes/clothes2563.jpg,clothes
biological/biological602.jpg,biological
clothes/clothes125.jpg,clothes
green-glass/green-glass603.jpg,green-glass
clothes/clothes4646.jpg,clothes
clothes/clothes1671.jpg,clothes
green-glass/green-glass187.jpg,green-glass
cardboard/cardboard700.jpg,cardboard
battery/battery327.jpg,battery
clothes/clothes1058.jpg,clothes
battery/battery108.jpg,battery
shoes/shoes898.jpg,shoes
white-glass/white-glass469.jpg,white-glass
clothes/clothes2769.jpg,clothes
clothes/clothes718.jpg,clothes
plastic/plastic242.jpg,plastic
clothes/clothes650.jpg,clothes
cardboard/cardboard367.jpg,cardboard
clothes/clothes3464.jpg,clothes
shoes/shoes251.jpg,shoes
paper/paper414.jpg,paper
shoes/shoes1277.jpg,shoes
clothes/clothes1695.jpg,clothes
shoes/shoes1637.jpg,shoes
green-glass/green-glass100.jpg,green-glass
cardboard/cardboard510.jpg,cardboard
plastic/plastic393.jpg,plastic
white-glass/white-glass372.jpg,white-glass
clothes/clothes1378.jpg,clothes
trash/trash448.jpg,trash
white-glass/white-glass747.jpg,white-glass
plastic/plastic658.jpg,plastic
clothes/clothes5150.jpg,clothes
shoes/shoes1775.jpg,shoes
trash/trash297.jpg,trash
green-glass/green-glass428.jpg,green-glass
cardboard/cardboard738.jpg,cardboard
clothes/clothes4494.jpg,clothes
clothes/clothes5233.jpg,clothes
paper/paper197.jpg,paper
white-glass/white-glass162.jpg,white-glass
trash/trash438.jpg,trash
biological/biological459.jpg,biological
clothes/clothes2148.jpg,clothes
clothes/clothes2912.jpg,clothes
paper/paper630.jpg,paper
trash/trash121.jpg,trash
clothes/clothes4093.jpg,clothes
clothes/clothes3233.jpg,clothes
green-glass/green-glass371.jpg,green-glass
shoes/shoes819.jpg,shoes
clothes/clothes516.jpg,clothes
clothes/clothes3651.jpg,clothes
shoes/shoes699.jpg,shoes
clothes/clothes2168.jpg,clothes
battery/battery581.jpg,battery
trash/trash131.jpg,trash
plastic/plastic538.jpg,plastic
battery/battery26.jpg,battery
cardboard/cardboard619.jpg,cardboard
clothes/clothes5084.jpg,clothes
shoes/shoes47.jpg,shoes
metal/metal187.jpg,metal
white-glass/white-glass492.jpg,white-glass
battery/battery202.jpg,battery
clothes/clothes4936.jpg,clothes
paper/paper344.jpg,paper
battery/battery570.jpg,battery
white-glass/white-glass455.jpg,white-glass
brown-glass/brown-glass38.jpg,brown-glass
cardboard/cardboard500.jpg,cardboard
clothes/clothes2863.jpg,clothes
plastic/plastic699.jpg,plastic
clothes/clothes5179.jpg,clothes
metal/metal177.jpg,metal
paper/paper280.jpg,paper
shoes/shoes1760.jpg,shoes
shoes/shoes1263.jpg,shoes
clothes/clothes897.jpg,clothes
metal/metal554.jpg,metal
paper/paper139.jpg,paper
clothes/clothes5133.jpg,clothes
metal/metal603.jpg,metal
clothes/clothes2124.jpg,clothes
green-glass/green-glass402.jpg,green-glass
biological/biological780.jpg,biological
battery/battery869.jpg,battery
paper/paper811.jpg,paper
trash/trash96.jpg,trash
green-glass/green-glass389.jpg,green-glass
paper/paper211.jpg,paper
clothes/clothes5176.jpg,clothes
clothes/clothes2921.jpg,clothes
shoes/shoes325.jpg,shoes
brown-glass/brown-glass14.jpg,brown-glass
green-glass/green-glass458.jpg,green-glass
clothes/clothes1302.jpg,clothes
metal/metal99.jpg,metal
clothes/clothes4443.jpg,clothes
battery/battery902.jpg,battery
clothes/clothes4741.jpg,clothes
shoes/shoes1157.jpg,shoes
clothes/clothes3001.jpg,clothes
clothes/clothes1839.jpg,clothes
clothes/clothes4199.jpg,clothes
clothes/clothes2867.jpg,clothes
clothes/clothes271.jpg,clothes
clothes/clothes908.jpg,clothes
clothes/clothes1113.jpg,clothes
clothes/clothes2039.jpg,clothes
clothes/clothes4648.jpg,clothes
clothes/clothes3824.jpg,clothes
clothes/clothes4145.jpg,clothes
clothes/clothes2260.jpg,clothes
shoes/shoes1238.jpg,shoes
cardboard/cardboard558.jpg,cardboard
clothes/clothes2100.jpg,clothes
trash/trash64.jpg,trash
clothes/clothes627.jpg,clothes
clothes/clothes2677.jpg,clothes
clothes/clothes2664.jpg,clothes
clothes/clothes1011.jpg,clothes
plastic/plastic130.jpg,plastic
plastic/plastic455.jpg,plastic
clothes/clothes4963.jpg,clothes
biological/biological808.jpg,biological
metal/metal77.jpg,metal
clothes/clothes4096.jpg,clothes
biological/biological506.jpg,biological
green-glass/green-glass158.jpg,green-glass
shoes/shoes411.jpg,shoes
battery/battery86.jpg,battery
paper/paper319.jpg,paper
clothes/clothes2906.jpg,clothes
biological/biological567.jpg,biological
clothes/clothes2671.jpg,clothes
cardboard/cardboard647.jpg,cardboard
biological/biological374.jpg,biological
clothes/clothes4813.jpg,clothes
clothes/clothes4682.jpg,clothes
trash/trash366.jpg,trash
biological/biological499.jpg,biological
brown-glass/brown-glass177.jpg,brown-glass
battery/battery503.jpg,battery
metal/metal495.jpg,metal
clothes/clothes1786.jpg,clothes
clothes/clothes5253.jpg,clothes
trash/trash161.jpg,trash
metal/metal666.jpg,metal
plastic/plastic156.jpg,plastic
clothes/clothes598.jpg,clothes
clothes/clothes902.jpg,clothes
plastic/plastic32.jpg,plastic
clothes/clothes3411.jpg,clothes
trash/trash106.jpg,trash
metal/metal543.jpg,metal
cardboard/cardboard40.jpg,cardboard
clothes/clothes3953.jpg,clothes
shoes/shoes1784.jpg,shoes
clothes/clothes4982.jpg,clothes
green-glass/green-glass142.jpg,green-glass
clothes/clothes4539.jpg,clothes
clothes/clothes1090.jpg,clothes
shoes/shoes1664.jpg,shoes
cardboard/cardboard480.jpg,cardboard
trash/trash501.jpg,trash
metal/metal52.jpg,metal
paper/paper1011.jpg,paper
plastic/plastic684.jpg,plastic
paper/paper836.jpg,paper
clothes/clothes2268.jpg,clothes
paper/paper932.jpg,paper
clothes/clothes1696.jpg,clothes
white-glass/white-glass502.jpg,white-glass
clothes/clothes1642.jpg,clothes
brown-glass/brown-glass11.jpg,brown-glass
biological/biological494.jpg,biological
brown-glass/brown-glass31.jpg,brown-glass
plastic/plastic426.jpg,plastic
clothes/clothes4197.jpg,clothes
green-glass/green-glass393.jpg,green-glass
clothes/clothes1482.jpg,clothes
brown-glass/brown-glass20.jpg,brown-glass
white-glass/white-glass108.jpg,white-glass
clothes/clothes209.jpg,clothes
clothes/clothes4947.jpg,clothes
clothes/clothes792.jpg,clothes
green-glass/green-glass597.jpg,green-glass
clothes/clothes3117.jpg,clothes
battery/battery129.jpg,battery
cardboard/cardboard24.jpg,cardboard
shoes/shoes1552.jpg,shoes
clothes/clothes4255.jpg,clothes
clothes/clothes1907.jpg,clothes
clothes/clothes1569.jpg,clothes
shoes/shoes1772.jpg,shoes
shoes/shoes1648.jpg,shoes
clothes/clothes799.jpg,clothes
brown-glass/brown-glass522.jpg,brown-glass
battery/battery299.jpg,battery
green-glass/green-glass157.jpg,green-glass
cardboard/cardboard886.jpg,cardboard
cardboard/cardboard787.jpg,cardboard
clothes/clothes2371.jpg,clothes
brown-glass/brown-glass267.jpg,brown-glass
battery/battery49.jpg,battery
clothes/clothes3774.jpg,clothes
white-glass/white-glass179.jpg,white-glass
clothes/clothes2712.jpg,clothes
clothes/clothes2914.jpg,clothes
clothes/clothes5147.jpg,clothes
metal/metal553.jpg,metal
clothes/clothes697.jpg,clothes
plastic/plastic509.jpg,plastic
clothes/clothes4263.jpg,clothes
paper/paper1042.jpg,paper
biological/biological109.jpg,biological
clothes/clothes2167.jpg,clothes
green-glass/green-glass297.jpg,green-glass
white-glass/white-glass222.jpg,white-glass
clothes/clothes1755.jpg,clothes
paper/paper449.jpg,paper
clothes/clothes2588.jpg,clothes
shoes/shoes1196.jpg,shoes
clothes/clothes3705.jpg,clothes
paper/paper901.jpg,paper
cardboard/cardboard437.jpg,cardboard
metal/metal459.jpg,metal
shoes/shoes1268.jpg,shoes
clothes/clothes1257.jpg,clothes
clothes/clothes586.jpg,clothes
metal/metal84.jpg,metal
plastic/plastic578.jpg,plastic
clothes/clothes4059.jpg,clothes
white-glass/white-glass591.jpg,white-glass
battery/battery578.jpg,battery
battery/battery806.jpg,battery
shoes/shoes211.jpg,shoes
cardboard/cardboard102.jpg,cardboard
shoes/shoes620.jpg,shoes
clothes/clothes1833.jpg,clothes
clothes/clothes4700.jpg,clothes
clothes/clothes2764.jpg,clothes
paper/paper578.jpg,paper
green-glass/green-glass484.jpg,green-glass
clothes/clothes671.jpg,clothes
clothes/clothes4795.jpg,clothes
biological/biological205.jpg,biological
plastic/plastic421.jpg,plastic
white-glass/white-glass374.jpg,white-glass
clothes/clothes1947.jpg,clothes
green-glass/green-glass65.jpg,green-glass
biological/biological641.jpg,biological
battery/battery627.jpg,battery
paper/paper823.jpg,paper
clothes/clothes2417.jpg,clothes
paper/paper908.jpg,paper
shoes/shoes770.jpg,shoes
clothes/clothes208.jpg,clothes
trash/trash402.jpg,trash
clothes/clothes2438.jpg,clothes
shoes/shoes1743.jpg,shoes
clothes/clothes3696.jpg,clothes
shoes/shoes1319.jpg,shoes
trash/trash138.jpg,trash
shoes/shoes368.jpg,shoes
metal/metal55.jpg,metal
shoes/shoes306.jpg,shoes
paper/paper402.jpg,paper
green-glass/green-glass52.jpg,green-glass
brown-glass/brown-glass285.jpg,brown-glass
cardboard/cardboard305.jpg,cardboard
clothes/clothes2931.jpg,clothes
cardboard/cardboard852.jpg,cardboard
shoes/shoes1590.jpg,shoes
paper/paper465.jpg,paper
white-glass/white-glass296.jpg,white-glass
metal/metal394.jpg,metal
trash/trash547.jpg,trash
shoes/shoes99.jpg,shoes
clothes/clothes3562.jpg,clothes
white-glass/white-glass87.jpg,white-glass
green-glass/green-glass343.jpg,green-glass
battery/battery186.jpg,battery
white-glass/white-glass535.jpg,white-glass
trash/trash54.jpg,trash
shoes/shoes1470.jpg,shoes
paper/paper944.jpg,paper
clothes/clothes4556.jpg,clothes
cardboard/cardboard638.jpg,cardboard
clothes/clothes3883.jpg,clothes
plastic/plastic693.jpg,plastic
paper/paper366.jpg,paper
trash/trash99.jpg,trash
shoes/shoes1598.jpg,shoes
clothes/clothes3222.jpg,clothes
trash/trash459.jpg,trash
clothes/clothes1051.jpg,clothes
paper/paper852.jpg,paper
metal/metal47.jpg,metal
clothes/clothes778.jpg,clothes
shoes/shoes868.jpg,shoes
cardboard/cardboard181.jpg,cardboard
biological/biological238.jpg,biological
biological/biological573.jpg,biological
clothes/clothes2363.jpg,clothes
metal/metal530.jpg,metal
clothes/clothes4875.jpg,clothes
cardboard/cardboard841.jpg,cardboard
battery/battery221.jpg,battery
clothes/clothes972.jpg,clothes
plastic/plastic341.jpg,plastic
clothes/clothes4154.jpg,clothes
brown-glass/brown-glass53.jpg,brown-glass
clothes/clothes1065.jpg,clothes
plastic/plastic745.jpg,plastic
clothes/clothes2884.jpg,clothes
white-glass/white-glass676.jpg,white-glass
metal/metal92.jpg,metal
brown-glass/brown-glass233.jpg,brown-glass
trash/trash581.jpg,trash
clothes/clothes2851.jpg,clothes
paper/paper543.jpg,paper
trash/trash640.jpg,trash
battery/battery78.jpg,battery
shoes/shoes811.jpg,shoes
metal/metal189.jpg,metal
metal/metal139.jpg,metal
shoes/shoes1031.jpg,shoes
clothes/clothes1726.jpg,clothes
trash/trash142.jpg,trash
biological/biological113.jpg,biological
white-glass/white-glass259.jpg,white-glass
clothes/clothes1588.jpg,clothes
trash/trash191.jpg,trash
clothes/clothes2866.jpg,clothes
biological/biological546.jpg,biological
green-glass/green-glass68.jpg,green-glass
shoes/shoes865.jpg,shoes
clothes/clothes3962.jpg,clothes
shoes/shoes1133.jpg,shoes
green-glass/green-glass573.jpg,green-glass
plastic/plastic364.jpg,plastic
clothes/clothes1411.jpg,clothes
clothes/clothes4752.jpg,clothes
green-glass/green-glass366.jpg,green-glass
trash/trash470.jpg,trash
battery/battery17.jpg,battery
trash/trash688.jpg,trash
clothes/clothes2044.jpg,clothes
trash/trash664.jpg,trash
cardboard/cardboard545.jpg,cardboard
clothes/clothes3438.jpg,clothes
clothes/clothes2904.jpg,clothes
shoes/shoes1887.jpg,shoes
shoes/shoes1209.jpg,shoes
clothes/clothes3670.jpg,clothes
clothes/clothes4946.jpg,clothes
clothes/clothes5256.jpg,clothes
trash/trash545.jpg,trash
paper/paper564.jpg,paper
shoes/shoes571.jpg,shoes
clothes/clothes746.jpg,clothes
metal/metal308.jpg,metal
brown-glass/brown-glass497.jpg,brown-glass
clothes/clothes4619.jpg,clothes
shoes/shoes1446.jpg,shoes
trash/trash89.jpg,trash
clothes/clothes3141.jpg,clothes
paper/paper964.jpg,paper
shoes/shoes1252.jpg,shoes
shoes/shoes1022.jpg,shoes
clothes/clothes3550.jpg,clothes
trash/trash244.jpg,trash
white-glass/white-glass200.jpg,white-glass
metal/metal493.jpg,metal
brown-glass/brown-glass331.jpg,brown-glass
battery/battery696.jpg,battery
battery/battery864.jpg,battery
clothes/clothes1114.jpg,clothes
white-glass/white-glass580.jpg,white-glass
shoes/shoes1532.jpg,shoes
clothes/clothes1354.jpg,clothes
battery/battery293.jpg,battery
shoes/shoes1089.jpg,shoes
biological/biological745.jpg,biological
plastic/plastic518.jpg,plastic
brown-glass/brown-glass86.jpg,brown-glass
metal/metal426.jpg,metal
metal/metal472.jpg,metal
battery/battery502.jpg,battery
battery/battery501.jpg,battery
clothes/clothes4428.jpg,clothes
clothes/clothes1831.jpg,clothes
clothes/clothes5087.jpg,clothes
clothes/clothes4098.jpg,clothes
shoes/shoes745.jpg,shoes
cardboard/cardboard835.jpg,cardboard
metal/metal562.jpg,metal
clothes/clothes482.jpg,clothes
clothes/clothes4856.jpg,clothes
metal/metal536.jpg,metal
shoes/shoes217.jpg,shoes
plastic/plastic307.jpg,plastic
cardboard/cardboard848.jpg,cardboard
